Angular Second Moment_0,Angular Second Moment_1,Angular Second Moment_2,Angular Second Moment_3,Contrast_0,Contrast_1,Contrast_2,Contrast_3,Correlation_0,Correlation_1,Correlation_2,Correlation_3,Sum of Squares: Variance_0,Sum of Squares: Variance_1,Sum of Squares: Variance_2,Sum of Squares: Variance_3,Inverse Difference Moment_0,Inverse Difference Moment_1,Inverse Difference Moment_2,Inverse Difference Moment_3,Sum Average_0,Sum Average_1,Sum Average_2,Sum Average_3,Sum Variance_0,Sum Variance_1,Sum Variance_2,Sum Variance_3,Sum Entropy_0,Sum Entropy_1,Sum Entropy_2,Sum Entropy_3,Entropy_0,Entropy_1,Entropy_2,Entropy_3,Difference Variance_0,Difference Variance_1,Difference Variance_2,Difference Variance_3,Difference Entropy_0,Difference Entropy_1,Difference Entropy_2,Difference Entropy_3,Information Measure of Correlation 1_0,Information Measure of Correlation 1_1,Information Measure of Correlation 1_2,Information Measure of Correlation 1_3,Information Measure of Correlation 2_0,Information Measure of Correlation 2_1,Information Measure of Correlation 2_2,Information Measure of Correlation 2_3,diagnosis
0.001574782,0.001298766,0.001452746,0.001270012,5.20975943,7.818515105,6.286285695,8.12806894,0.996172791,0.994242611,0.995377467,0.994025425,680.6625791,679.0448465,680.0281637,680.3043373,0.409753044,0.355602798,0.387021912,0.350218322,289.185152,289.2189144,289.1785638,289.1790718,2717.440557,2708.360871,2713.826369,2713.08928,7.634092707,7.630907628,7.632846707,7.631807285,9.845563838,10.13288334,9.975909539,10.16121668,0.000927449,0.00077911,0.000861143,0.000766266,2.409836117,2.667697276,2.52783867,2.690754937,-0.516734098,-0.47313108,-0.496983947,-0.469116083,0.999474875,0.999062103,0.999317279,0.999011654,1
0.002246421,0.001896546,0.002130586,0.001850531,5.437715055,7.643375613,6.148857347,8.02173706,0.995318973,0.993419491,0.99471732,0.993091968,580.8269304,580.7603607,581.9913018,580.6119331,0.40007966,0.353201541,0.385299381,0.346684271,292.7120068,292.7128297,292.6795553,292.717464,2317.870007,2315.398067,2321.81635,2314.425996,7.278916335,7.27462305,7.277973103,7.273463328,9.530538852,9.774209317,9.617796463,9.808192505,0.00097513,0.00083655,0.000925961,0.000819183,2.437868358,2.657190733,2.517549266,2.687782741,-0.484376695,-0.445611229,-0.470600414,-0.440131732,0.998854292,0.998137011,0.998638498,0.998001983,1
0.004601435,0.003770738,0.004159993,0.003689098,4.754613109,7.15519615,5.885176956,7.475294338,0.991303208,0.986950221,0.989284891,0.986373521,276.2297986,275.984757,276.7224551,276.0305862,0.416662973,0.359431043,0.388520446,0.353348912,284.34633,284.3558093,284.3347931,284.3538632,1100.164581,1096.783832,1101.004643,1096.64705,6.444101103,6.433468765,6.439949515,6.432104171,8.610383988,8.896466835,8.761542018,8.927121245,0.000966391,0.000807156,0.000882665,0.000790551,2.35377729,2.615233088,2.49167165,2.644041245,-0.423897418,-0.371330139,-0.396348909,-0.365744981,0.995112224,0.991260151,0.993371292,0.99070316,1
0.001499886,0.00124693,0.001397978,0.001219478,5.379085509,7.837074312,6.226816241,8.14436044,0.996034866,0.994216623,0.99541504,0.993996323,678.4084636,677.607952,679.086394,678.3621821,0.405065764,0.354170593,0.387092466,0.348376543,287.9713496,288.003883,287.955716,287.9814043,2708.254769,2702.594734,2710.11876,2705.304368,7.658272583,7.655971606,7.658158884,7.656392583,9.887862809,10.15617874,9.992872211,10.18609851,0.000918884,0.000779112,0.000864118,0.000765119,2.429302069,2.668761549,2.523858925,2.692942284,-0.515583402,-0.475132106,-0.499919729,-0.470789135,0.99947963,0.999106772,0.999358483,0.999054066,1
0.001387936,0.001158095,0.001317033,0.001136642,8.359599714,11.29874019,6.937184624,11.75323243,0.993872518,0.991670255,0.994942437,0.991348672,681.6354448,678.0738598,685.641817,679.0565984,0.392339148,0.342437167,0.38013947,0.337977553,268.1645338,268.2305387,268.2719813,268.1854194,2718.18218,2700.996699,2735.630083,2704.473161,7.656820043,7.652906137,7.656291637,7.653993383,9.972089467,10.2459797,10.04319764,10.27136691,0.000809307,0.000684823,0.000773293,0.000674208,2.524968184,2.776767756,2.578398412,2.798474869,-0.502424723,-0.460737716,-0.492052895,-0.457175677,0.999375385,0.99890699,0.999285533,0.998855696,1
0.002498887,0.002075582,0.002365375,0.002037639,5.957025135,8.206821338,5.581414445,8.647166064,0.993809264,0.991441796,0.994219216,0.991013665,481.0748173,479.4461361,482.7323382,481.0805312,0.41718782,0.363331644,0.40235733,0.359019394,314.6715552,314.691755,314.7120359,314.6408982,1918.342244,1909.577723,1925.347938,1915.674959,7.220869298,7.215002389,7.222436955,7.216072768,9.405497093,9.67918195,9.482823062,9.702648683,0.000862359,0.00072757,0.00082194,0.000717544,2.394772665,2.639284751,2.45145189,2.659267405,-0.490318101,-0.445969009,-0.478498187,-0.442584555,0.998886531,0.998061228,0.99871295,0.997980018,1
0.001388965,0.001169412,0.001280402,0.001137678,6.498013134,9.325450348,7.399924157,10.00622055,0.996344636,0.994739248,0.995837097,0.994357324,889.8445985,886.767444,888.3768087,886.9763097,0.393645939,0.345461756,0.371332693,0.338285437,205.8343404,205.8684941,205.8311172,205.8540601,3552.88038,3537.744326,3546.107311,3537.899018,7.69078933,7.686133061,7.687798655,7.686033411,9.994285806,10.26646464,10.13369274,10.30274445,0.000801029,0.000680509,0.000740089,0.000663529,2.489761514,2.739155866,2.617547694,2.773157774,-0.507694073,-0.466471963,-0.486658286,-0.46109277,0.999441933,0.999027469,0.999254552,0.998954003,1
0.005175119,0.004291837,0.004767089,0.004198859,4.235243203,6.163871935,4.766275395,6.46733369,0.99164329,0.98783039,0.99061388,0.987191007,254.4411478,254.4269062,254.5628143,253.5336408,0.447290272,0.39031711,0.421547478,0.382994593,322.4332534,322.4316159,322.4527448,322.4601962,1013.529348,1011.543753,1013.484982,1007.667229,6.377206896,6.369589295,6.37373526,6.367317558,8.398223326,8.675114049,8.531824334,8.708462249,0.00098904,0.000836211,0.000915723,0.000817669,2.23046194,2.478561878,2.349873386,2.51039381,-0.442606158,-0.391332338,-0.417933137,-0.384794188,0.995757239,0.992555638,0.99442222,0.992008258,1
0.00410965,0.003454175,0.003785611,0.003383727,5.315511731,7.560884509,6.037337807,7.863663152,0.989109852,0.984477393,0.987633817,0.983861936,243.9690656,243.3841501,244.1297267,243.4988296,0.409248225,0.3577254,0.385010632,0.3521944,260.0082003,260.027595,260.0303318,260.0230235,970.5607506,965.975716,970.4815691,966.1316554,6.523486864,6.514053081,6.519874245,6.512929934,8.729119352,8.987722508,8.859080289,9.015557183,0.000957418,0.00081395,0.000885824,0.00079861,2.389714974,2.627276812,2.507949166,2.653492215,-0.424939011,-0.377967076,-0.401598434,-0.373020904,0.995486737,0.99235386,0.99413728,0.9919192,1
0.001943097,0.001606424,0.001843615,0.001586486,4.361354981,6.333729637,4.827546873,6.470246222,0.9962054,0.994475721,0.995797304,0.994371847,575.1666365,573.6221575,574.8200042,575.3436548,0.437696228,0.383345415,0.423116528,0.380292953,320.548492,320.5997983,320.5682453,320.5402816,2296.305191,2288.154901,2294.45247,2294.904373,7.453818073,7.450283908,7.452803471,7.451833395,9.52722396,9.797989445,9.608278661,9.814641287,0.000978265,0.000831457,0.000934752,0.00082333,2.289738198,2.527239445,2.360448392,2.540039134,-0.524711613,-0.482402254,-0.512040108,-0.480219193,0.999422771,0.999005038,0.999319252,0.998974534,1
0.001265579,0.001052734,0.001170514,0.001022009,4.997541621,7.229209032,5.937152794,7.676377365,0.997635817,0.996577392,0.997190305,0.996367665,1056.80645,1056.004605,1056.452625,1056.571828,0.414532918,0.363148767,0.393359677,0.354996036,282.3218738,282.3532948,282.313567,282.3277818,4222.228259,4216.789212,4219.873347,4218.610934,7.791657411,7.788656947,7.790588638,7.789374552,9.974271196,10.24018022,10.09424953,10.2822504,0.001040139,0.000883686,0.000969484,0.000860868,2.385358549,2.621039886,2.494692052,2.658378026,-0.532198674,-0.492812284,-0.514486189,-0.486844007,0.999634799,0.999377297,0.999536111,0.999325775,1
0.001945,0.001590554,0.001779151,0.001533043,3.511999385,5.277239039,4.287127297,5.72363432,0.99831704,0.99747189,0.99794559,0.99725323,1042.698601,1042.980253,1042.664857,1041.118949,0.481723737,0.421770556,0.455421927,0.410556004,347.1762031,347.1722205,347.160487,347.2203222,4167.282404,4166.643772,4166.372303,4158.752159,7.774362227,7.773211554,7.773937471,7.771798824,9.641902291,9.935349934,9.782712401,9.9905671,0.001114498,0.000942503,0.001032399,0.000910859,2.173385476,2.423349216,2.295249029,2.474902943,-0.57740079,-0.534151269,-0.556663116,-0.525760428,0.999799133,0.999638225,0.999733872,0.99959488,1
0.004464275,0.003555562,0.003959827,0.00348423,5.691957915,8.51669443,5.99227235,8.864062523,0.988512,0.982795026,0.98796658,0.982056491,248.330664,248.0832379,249.4955801,247.5635397,0.425990217,0.357950051,0.388558694,0.351979762,292.3477156,292.3533125,292.3854609,292.3703402,987.6306982,983.8162569,991.990048,981.3900963,6.457173487,6.44816947,6.452373047,6.446458779,8.582303779,8.923977703,8.778119205,8.953964534,0.000890879,0.000719864,0.000791122,0.000705221,2.327751068,2.638049332,2.500409748,2.666717788,-0.431234443,-0.368685843,-0.395684173,-0.362991391,0.995504091,0.991063939,0.993363746,0.99048275,1
0.001856279,0.001535923,0.00171781,0.001491044,4.529170675,6.556672485,5.267924036,6.947485737,0.997458561,0.996322435,0.997047733,0.996094992,891.1189807,891.4988221,892.3913017,889.7255569,0.433648984,0.380312034,0.413076811,0.371679419,323.1685487,323.1710066,323.1511453,323.2193851,3559.946752,3559.438616,3564.297282,3551.954741,7.646479221,7.644233162,7.646265543,7.642492623,9.738149708,10.00793804,9.85122147,10.04794428,0.00101273,0.000862176,0.000950198,0.000840034,2.325849074,2.559695935,2.422366548,2.596052574,-0.535920797,-0.49542587,-0.519114089,-0.489150688,0.999599121,0.999312936,0.999498035,0.999251182,1
0.003667748,0.003065445,0.003396841,0.002986536,3.422671141,5.08491521,4.219539043,5.377261517,0.995847382,0.993805349,0.994854857,0.993425305,411.6795065,410.1089003,409.7974001,408.5596104,0.469452441,0.414539959,0.444979122,0.405879144,340.2476418,340.2638465,340.2940942,340.3153309,1643.295355,1635.350686,1634.970062,1628.86118,6.950729069,6.94716921,6.949492446,6.94467995,8.869332518,9.13705584,9.000561466,9.175906951,0.00102544,0.000876612,0.000953692,0.000854367,2.1508832,2.392108391,2.275842656,2.429298594,-0.511915864,-0.466793827,-0.48980612,-0.459796703,0.998879538,0.998079292,0.998540833,0.997908602,1
0.001630824,0.001333153,0.001562342,0.001313844,8.112642403,11.64202865,6.204544163,11.92762621,0.996217681,0.994545203,0.997116244,0.994408843,1077.056403,1069.750363,1077.717463,1070.412191,0.452584168,0.39441794,0.442578444,0.390245405,328.0789689,328.1403848,328.1984327,328.1407211,4300.112971,4267.359423,4304.665309,4269.721138,7.885838445,7.882054184,7.88272427,7.881893775,9.934539426,10.25097233,9.997733701,10.27495895,0.000924248,0.000774145,0.000890055,0.00076444,2.349881821,2.633850118,2.396534284,2.654542972,-0.55824328,-0.51163311,-0.549044395,-0.50818309,0.999770582,0.999563467,0.999739645,0.999541608,1
0.001623759,0.001343609,0.001504356,0.001313173,5.172643161,7.666019107,6.122229751,7.931310677,0.996210461,0.994372422,0.995513912,0.994190244,682.39197,680.9952624,682.2752762,682.5248433,0.410255279,0.356959795,0.389400746,0.351609116,292.2157719,292.2562331,292.2137759,292.2086689,2724.395237,2716.315031,2722.978875,2722.168063,7.62058471,7.617459672,7.619809426,7.618524377,9.826126214,10.105729,9.945129002,10.13251242,0.000972606,0.000819521,0.000907631,0.00080681,2.405407278,2.655726663,2.512799545,2.676418661,-0.51662792,-0.474149839,-0.498653517,-0.47040667,0.999466786,0.999062695,0.999322981,0.999015612,1
0.004311414,0.003446619,0.003834809,0.003377525,5.729480679,8.538215952,6.057682019,8.885425484,0.988414074,0.982716687,0.987804187,0.981979991,247.2375955,246.9651697,248.3577464,246.5068667,0.421902378,0.355230335,0.385522006,0.349329549,287.7705095,287.7773544,287.8074777,287.7924582,983.2209012,979.3224628,987.3733035,977.1420415,6.469851158,6.460803819,6.46513898,6.459148015,8.613786639,8.949173206,8.804558771,8.978935435,0.000887559,0.000719506,0.000790417,0.000704962,2.34240673,2.647670192,2.5110563,2.67609782,-0.429101033,-0.367822871,-0.3945453,-0.362208759,0.995468157,0.991094164,0.993372863,0.990520586,1
0.003484257,0.002861182,0.00333981,0.002837004,4.932849889,7.240287505,3.926138891,7.257402419,0.997819093,0.996758913,0.998257751,0.996766298,1131.33438,1117.580158,1127.547437,1122.706761,0.52711897,0.460783298,0.514102081,0.46242582,376.8572922,377.0776754,376.942435,376.9643383,4520.404669,4463.080342,4506.26361,4483.569641,7.468590876,7.463125212,7.468422685,7.465619339,9.168295287,9.486555489,9.221229913,9.4782459,0.001111666,0.00092604,0.001070104,0.000936768,2.087714377,2.392729067,2.143751148,2.366916699,-0.583536923,-0.533320992,-0.575577823,-0.535169166,0.999737598,0.999495047,0.999709528,0.999508313,1
0.001610299,0.001325341,0.001499898,0.001276874,5.614692385,7.87693327,5.195039021,8.357396022,0.997484383,0.996459805,0.997674982,0.996234736,1113.96994,1111.231133,1116.485226,1108.955181,0.449452331,0.393048684,0.430955477,0.38151887,328.5498619,328.6134519,328.6353992,328.6792698,4450.265069,4437.047599,4460.745865,4427.463326,7.873489607,7.871321448,7.872796004,7.869936502,9.923415335,10.20344903,10.00548859,10.26190407,0.000939854,0.000795163,0.000887576,0.000767051,2.337744652,2.585548806,2.407168293,2.638952246,-0.557176526,-0.516245579,-0.545445159,-0.50752756,0.999763919,0.999584876,0.999723585,0.999527682,1
0.002912723,0.002426524,0.002726622,0.002347062,5.724544429,8.390602279,6.434126933,8.674306329,0.992436317,0.988911419,0.991508845,0.988499297,378.4208383,378.3426281,378.9240404,377.1359419,0.397004031,0.347018419,0.380408992,0.33787306,301.4597927,301.4586674,301.4925566,301.4917467,1507.958809,1504.97991,1509.262035,1499.869461,6.906338715,6.902198124,6.90585603,6.899734392,9.177792529,9.439557537,9.275808512,9.487289121,0.000819394,0.000695712,0.000773369,0.000673931,2.45360384,2.690190015,2.541333774,2.734344113,-0.448547293,-0.40431964,-0.432267311,-0.39590217,0.997496745,0.995772329,0.996957111,0.995309472,1
0.003006912,0.002522246,0.002843563,0.002461575,5.195491749,7.432985664,5.857681041,7.811496049,0.992763291,0.9896511,0.991877092,0.989114962,359.8262847,359.4779768,360.7252645,359.1625923,0.405949267,0.356885294,0.392114161,0.350539591,301.0278078,301.0348806,301.0021728,301.0455242,1434.109647,1430.478922,1437.043377,1428.838874,6.901747087,6.897392509,6.901095981,6.896518363,9.12255878,9.376834073,9.206529941,9.410808172,0.001022892,0.000874814,0.000975785,0.000855028,2.409402208,2.637132339,2.484843194,2.66891351,-0.456421226,-0.413267045,-0.442353919,-0.407448754,0.997722166,0.996209769,0.997317161,0.995938901,1
0.001882963,0.001580207,0.001788314,0.001545833,5.092395704,7.217152241,5.738734989,7.58662034,0.995494091,0.993610731,0.99492836,0.993282114,565.556429,565.1474942,566.2296562,565.1765089,0.411207379,0.36243121,0.39655384,0.355846932,277.9186356,277.9388477,277.9263151,277.9378643,2257.13332,2253.372825,2259.17989,2253.119415,7.426719579,7.423736816,7.426543204,7.423090332,9.624525525,9.875208065,9.711478489,9.909926287,0.000965296,0.000827467,0.000919231,0.00080986,2.390597269,2.612704315,2.468308306,2.644721497,-0.503840562,-0.464810151,-0.490458433,-0.45935463,0.999225289,0.99872357,0.999079627,0.998626037,1
0.002377877,0.001942525,0.002235588,0.001925501,3.560312192,5.211339745,3.99135712,5.308089289,0.996927626,0.995496613,0.996560584,0.99541974,579.6577004,578.9659093,580.6054275,579.663965,0.483808423,0.424396372,0.467106954,0.421552258,361.2703888,361.2927308,361.2504914,361.2679278,2315.070489,2310.652298,2318.430353,2313.347771,7.423212975,7.421196024,7.423323581,7.421872866,9.283557992,9.571913467,9.37659872,9.584944552,0.001039676,0.000882573,0.000990962,0.00087495,2.145485994,2.388900868,2.220938519,2.400881636,-0.555370105,-0.510317363,-0.540987069,-0.50845955,0.999591941,0.999273965,0.999511133,0.999257666,1
0.001393146,0.001135224,0.001292079,0.001100599,4.365562722,6.471860463,5.015640908,6.874577885,0.997892732,0.99687655,0.997586567,0.996683328,1039.085035,1038.642605,1040.611999,1038.740172,0.442066322,0.384848163,0.422030059,0.376502345,320.3608374,320.3866616,320.3365928,320.3854227,4151.974575,4148.098557,4157.432357,4148.086109,7.873410984,7.871517365,7.873879455,7.871437888,9.924299881,10.21055827,10.03550072,10.25522286,0.001033107,0.000871132,0.000970489,0.00084708,2.292016038,2.539356526,2.386844359,2.579262409,-0.556804244,-0.515082054,-0.540811278,-0.508613465,0.999762819,0.999580151,0.999705865,0.999541322,1
0.002306405,0.001889122,0.002182146,0.001864088,5.456199638,7.910671693,4.991765554,8.188602622,0.996777455,0.995267604,0.997028613,0.995121633,846.1246093,835.5127857,840.1749884,839.0089369,0.458305811,0.39687276,0.440842508,0.39463887,347.955801,348.1512486,348.1456849,348.0711522,3379.042238,3334.140471,3355.708188,3347.847145,7.469496131,7.463064257,7.466514958,7.46493334,9.469194346,9.77567878,9.553784088,9.785032924,0.000953383,0.000790572,0.000900625,0.000789372,2.266557853,2.558753483,2.353391116,2.558447141,-0.53745533,-0.489073017,-0.524052462,-0.488077776,0.999525052,0.999107296,0.999434126,0.999097434,1
0.00520391,0.004381456,0.004848695,0.004285604,3.956734021,5.625547116,4.626709506,5.911170294,0.992185577,0.98888663,0.990853199,0.988293643,254.2059707,254.1247507,253.9368565,253.3582706,0.446121327,0.394691204,0.425117473,0.387332586,317.6945289,317.6957763,317.707767,317.719852,1012.867148,1010.873456,1011.120717,1007.521912,6.383708166,6.376122501,6.38069431,6.37394676,8.410513138,8.658344086,8.51997861,8.691485157,0.001020467,0.00087658,0.00095727,0.000857387,2.233071961,2.454971891,2.332283677,2.486492595,-0.442754449,-0.396802572,-0.422464317,-0.390369122,0.995792685,0.993084249,0.994759789,0.992581214,1
0.00172564,0.001399336,0.001574405,0.001379843,3.87130908,5.873633181,4.751714005,6.099759274,0.997856931,0.99674862,0.997369247,0.996619649,904.7850336,904.3289206,904.4098749,903.8997018,0.461801415,0.40057298,0.434728874,0.396195835,342.0846157,342.1015701,342.0972745,342.1142252,3615.268825,3611.44205,3612.887785,3609.499048,7.753108868,7.750878922,7.75203135,7.750415436,9.712999593,10.01708079,9.858255013,10.0385795,0.001055432,0.00088384,0.000971956,0.000870934,2.228472452,2.490302224,2.357739353,2.512553592,-0.562180838,-0.517098914,-0.540630822,-0.513838031,0.99973435,0.999518025,0.999646256,0.999488112,1
0.002219658,0.00180259,0.002123586,0.001787193,6.459152679,10.08004021,5.628430714,10.06635722,0.997048468,0.995356185,0.997428164,0.995378678,1098.035446,1087.308811,1095.655764,1092.070556,0.488874006,0.424819666,0.477592899,0.424836038,360.5155555,360.6561194,360.6235248,360.5505335,4385.682632,4339.155202,4376.994626,4358.215869,7.741234795,7.736654778,7.740042773,7.738949356,9.628789754,9.969321237,9.695735901,9.973978328,0.001004675,0.00083482,0.000969064,0.000838343,2.233064052,2.543509323,2.29217004,2.535141396,-0.57257691,-0.521284575,-0.562793549,-0.521090252,0.999778175,0.999555803,0.999747134,0.999555252,1
0.002936843,0.002469621,0.002790781,0.002411748,5.302527357,7.47983427,5.830559643,7.849272489,0.992582568,0.989531931,0.991871585,0.98900841,357.3941621,357.2446768,358.7488451,357.066048,0.403539749,0.355424764,0.391385361,0.349364191,300.2177216,300.2248555,300.1903173,300.2311046,1424.274121,1421.498873,1429.16482,1420.41492,6.910775539,6.906764538,6.910608961,6.906087679,9.143427182,9.391793538,9.217580704,9.424767596,0.001022208,0.000876338,0.000979562,0.000857064,2.420628935,2.642028651,2.485511803,2.672835189,-0.455147975,-0.413105688,-0.44286294,-0.407504035,0.997707056,0.996225679,0.99734906,0.995964563,1
0.002753979,0.002310239,0.002623503,0.002263107,5.682497182,7.906133974,5.682630868,8.125164788,0.992359223,0.989343554,0.992388608,0.989068285,371.6212514,370.8215057,373.871079,371.677333,0.407235454,0.357868032,0.396542458,0.353340927,296.6222657,296.6467957,296.6560278,296.6188805,1480.802508,1475.379889,1489.801685,1478.584167,7.007159842,7.003057755,7.007192673,7.003687706,9.226447356,9.481899079,9.292853983,9.505628679,0.000935927,0.000799145,0.000899519,0.000786156,2.41921067,2.647314584,2.470164511,2.667902592,-0.46563296,-0.42292107,-0.454960985,-0.41923178,0.998127283,0.996871404,0.997868865,0.996723562,1
0.001384112,0.001154699,0.001317633,0.001134237,9.083647127,12.15424157,7.098947999,12.63731325,0.993352633,0.991047285,0.994840912,0.99070796,683.3008533,678.9084974,687.9996403,680.1085895,0.390107017,0.339966001,0.37880186,0.335952602,263.9104516,263.9866665,264.0523796,263.9305902,2724.119766,2703.479748,2744.899613,2707.797045,7.648878412,7.644382742,7.648109596,7.64577399,9.981360321,10.25902217,10.04662409,10.28254127,0.00079211,0.000668821,0.00075883,0.000659367,2.544720493,2.801940631,2.590209766,2.822245785,-0.499249918,-0.456827176,-0.489765056,-0.453597928,0.999345995,0.99884663,0.999259554,0.998796964,1
0.002593647,0.002158026,0.002434429,0.002130557,6.426972241,9.251520313,6.199895392,9.575553354,0.995297032,0.993174943,0.995455257,0.992945956,683.3310811,677.8725376,682.0623367,678.8562526,0.421211945,0.365316847,0.40211901,0.362707783,286.9889542,287.0678766,287.0969351,287.0327978,2726.897352,2702.23863,2722.049451,2705.849457,7.313775244,7.307022559,7.311311698,7.307971259,9.484488107,9.775303446,9.585626601,9.790241184,0.0008709,0.000729131,0.000816226,0.000722857,2.39659467,2.670908075,2.495104611,2.683726206,-0.499734561,-0.452874487,-0.483559668,-0.450756353,0.999081969,0.998330899,0.998872371,0.998285408,1
0.001862102,0.001566635,0.001771271,0.001529911,5.155001165,7.287000312,5.815668139,7.691565467,0.995429879,0.99353744,0.994852318,0.993176078,564.2581094,563.9946425,565.1726803,563.8673571,0.408716051,0.360681776,0.394584498,0.353624534,274.0312734,274.0474518,274.0359468,274.0509445,2251.877437,2248.69157,2254.875053,2247.777863,7.430331098,7.427491063,7.430451794,7.426620249,9.640290609,9.888165055,9.72642113,9.92590909,0.000970409,0.000832932,0.000924838,0.000813996,2.400266358,2.620093849,2.477537219,2.655137332,-0.502236232,-0.463710962,-0.489056444,-0.457740595,0.999211711,0.998707831,0.999064851,0.998601631,1
0.002757755,0.002286698,0.002569537,0.002230247,4.773594455,6.726747583,5.032471863,7.147580762,0.994735702,0.992562335,0.994418513,0.992089106,449.2263344,448.7974054,449.8837231,448.4155256,0.434359793,0.380380848,0.414680328,0.372955276,320.7429879,320.7406526,320.761216,320.7552602,1792.131743,1788.462874,1794.502421,1786.514522,7.13563912,7.131894861,7.135641317,7.130764654,9.226975523,9.495736773,9.330081221,9.532237565,0.000986785,0.000838674,0.000927688,0.000818522,2.300643642,2.537243772,2.386883636,2.571258417,-0.498034391,-0.454196908,-0.481460718,-0.44807773,0.998897544,0.998108806,0.99865015,0.997961467,1
0.002354297,0.001957742,0.002236055,0.001942386,5.030443063,7.416357468,5.262172236,7.564865798,0.994818962,0.992336299,0.99458832,0.992187279,484.2255002,482.7728165,485.597362,482.9843842,0.435853093,0.381181722,0.421649183,0.379450231,317.0919758,317.1191182,317.1238319,317.1060651,1931.871558,1923.674908,1937.127276,1924.372671,7.257783326,7.253659769,7.256801198,7.253881961,9.346854976,9.627166462,9.430540467,9.63747506,0.000935801,0.000794116,0.000894329,0.000787717,2.312933985,2.562274863,2.384760309,2.572562519,-0.507889318,-0.462699101,-0.494626528,-0.461151558,0.999136602,0.998474141,0.998980517,0.998445675,1
0.002035709,0.001686072,0.00188028,0.001613967,4.096235317,5.985799677,4.886259292,6.558142342,0.996235333,0.994498758,0.995506613,0.993955343,544.2526874,544.2990146,543.9647896,542.7076155,0.446419863,0.39163813,0.423145217,0.378722451,329.2066776,329.2183571,329.2449536,329.2682167,2172.914514,2171.210259,2170.972899,2164.27232,7.439566673,7.437914252,7.438889019,7.435852095,9.470470347,9.744098559,9.596184337,9.807859518,0.001010816,0.000859906,0.000942657,0.00082554,2.264381514,2.501293497,2.374072706,2.560014617,-0.530113146,-0.487667165,-0.510614884,-0.477410175,0.999450483,0.999046108,0.999291635,0.998913004,1
0.001562524,0.001297489,0.001441932,0.001255036,4.554860669,6.604410919,5.430805416,7.058533502,0.997836646,0.996861457,0.997419397,0.996644533,1050.916548,1050.574502,1050.537947,1050.07441,0.438061549,0.385263882,0.415861129,0.375809683,303.0719407,303.0872254,303.0635269,303.091681,4199.111331,4195.693599,4196.720985,4193.239107,7.765513431,7.763136666,7.764594351,7.763067435,9.839660494,10.1083617,9.963443792,10.15526484,0.001063881,0.000906301,0.000991504,0.000880068,2.31971533,2.554750882,2.430585725,2.597461695,-0.54650211,-0.506634513,-0.528165977,-0.499757162,0.999677664,0.999449434,0.999588925,0.999399401,1
0.002218265,0.001874376,0.002104134,0.001826688,5.595005231,7.847768945,6.222771401,8.232803984,0.995214532,0.993283686,0.994681278,0.992950836,584.052396,583.7784146,585.1619233,583.5415944,0.39786443,0.35120192,0.38308849,0.344292432,289.8244697,289.8288095,289.8036751,289.8366497,2330.614579,2327.265889,2334.424922,2325.933574,7.28687426,7.282524445,7.285769531,7.28127236,9.550036633,9.793190681,9.636523335,9.829271166,0.000962989,0.000826005,0.00091412,0.000807832,2.448258912,2.668234102,2.527357103,2.700679102,-0.483209988,-0.444549881,-0.46955219,-0.438733608,0.998856888,0.998140059,0.998642418,0.99799952,1
0.001872078,0.001575461,0.001778304,0.001538474,5.224726215,7.377066403,5.903675169,7.788702594,0.995365333,0.993454154,0.994771066,0.993084854,563.8168218,563.6134394,564.6746605,563.3360867,0.406412458,0.358645392,0.391745552,0.351421797,270.2019237,270.2165072,270.2074176,270.2261193,2250.042561,2247.076692,2252.794967,2245.555644,7.421814302,7.418931351,7.42178966,7.41788736,9.642138725,9.889185918,9.730159371,9.927174454,0.000962948,0.000826745,0.000916421,0.000807422,2.408854435,2.628174876,2.487832742,2.663670743,-0.500062555,-0.461625689,-0.486551791,-0.455577798,0.999189541,0.99867262,0.999036251,0.998562953,1
0.002770317,0.002296898,0.002579327,0.002239549,4.708887636,6.646280765,5.002586181,7.06530739,0.994787277,0.992624455,0.994430398,0.992149665,447.5817185,447.2182426,448.1869642,446.7283733,0.435282042,0.381293609,0.415354047,0.373713457,321.0871553,321.0836505,321.1040997,321.1017573,1785.617987,1782.226689,1787.745271,1779.848186,7.131428855,7.127803912,7.131348461,7.126557066,9.217741676,9.486251739,9.322183277,9.523393708,0.000993401,0.000844584,0.000933342,0.000823917,2.295589896,2.531766609,2.383378272,2.566484311,-0.498477979,-0.454668555,-0.481657778,-0.448412426,0.998898833,0.998112529,0.998647727,0.997961906,1
0.002698287,0.002215445,0.002451617,0.002168919,5.173928921,7.646524116,6.013764914,8.118850375,0.994561756,0.991910062,0.993656025,0.991425872,475.0137569,471.8827678,474.447444,472.9865965,0.421152983,0.364754234,0.395839656,0.36010447,279.8352626,279.9191182,279.8933687,279.8761622,1894.881099,1879.884547,1891.776011,1883.827536,7.143750838,7.136319667,7.140622937,7.136837592,9.297345653,9.58781708,9.439476021,9.611648379,0.000873585,0.000731034,0.000803712,0.000720551,2.353619352,2.617652462,2.482549137,2.638239615,-0.4886281,-0.440534019,-0.465282473,-0.436908979,0.998762227,0.997755674,0.998333703,0.997649377,1
